,Business_Name,Business_Address,Business_ReviewCount,Business_Rating,Business_Photos_Count,Business_Timings,Business_Claim_status,Customer_Name,Customer_Friends_count,Customer_Reviews_count,Customer_Photos_count,Customer_Elite,Customer_Elite_Year,Customer_Rating,Customer_Review,Customer_Review_Date,Customer_Review_Uploaded_Photos,Customer_Review_Useful,Customer_Review_Funny,Customer_Review_Cool,Business_response_By,Business_response_Date,Business_Response_for_Review,Business_Response
0,Ace's Three Plumbing & Heating,"Oklahoma City, OK 73149",2,1,,,,Trinity F.,0,1,0,No,0,1,"Had slow draining causing sewer to backup. Ace's Three plumber showed up Sunday morning and ran a snake down the roof vent, could not clear the problem and said he would return with a larger machine. He returned that evening with a bigger machine but still did not clear the drain and charged $135.00 saying that they would need to put a cleanout. They returned Tuesday, ran a camera and said said the would be back later with different equipment. They returned and ran a snake again and the draining was worse when they left than when they arrived. They was suppose to install a cleanout that never happened. The plumber was writing a ticket for over $800.00 and when I questioned him he called his boss and was told I was not being charged for the camera charge. I got a bill today for $450.00 for a plumbing job that was worse when they left. The total cost from Ace's $135.00 first 2 trips, $450.00 next 2 trips = $585.00.Called Herman's Plumbing, they came out Wednesday, Ran a camera, found the blockage at 90 feet, that is where Ace's had the problem, and ran a snake down the same drain to the main, 135 feet, and like magic I no longer have a plumbing problem. Total cost &250.00.Go figure",11/25/2020,0,0,0,0,,,,0
1,Ace's Three Plumbing & Heating,"Oklahoma City, OK 73149",2,1,,,,Chris T.,0,1,0,No,0,1,They Fixed a broken water line for me in 2019 on a emergency call.. Got charged around a total of 2400 for what they called over time fees and 2 guys to replace around 6 feet of water line that was 2 feet deep with pex. Should have been around 1000 dollars but at 2400 I thought they did the whole water line for that outrageous price. Been trying to get a price from them for over a month and after several calls and emails through my mgmt company have heard nothing about a break down of what they charged. Very shady and deceptive practices to not provide a break down of costs . Got Gouged and not sure how to remedy.,9/25/2019,First,0,0,0,,,,0
0,Truel's Problem Solvers,"701 NW 97th StOklahoma City, OK 73114",3,5,,,,Nancy S.,26,3,0,No,0,5,"So professional and helpful. Loved that they were even able to get to the job earlier than stated! Problem took about 30 minutes max to troubleshoot and repair, then they were off! Great company. Highly recommend!",8/13/2020,0,0,0,0,,,,0
1,Truel's Problem Solvers,"701 NW 97th StOklahoma City, OK 73114",3,5,,,,Andrea S.,0,13,8,No,0,5,"Our sewer line backed up. We had another company run a camera, and the line was apparently crushed, likely due to some utility work. I called many different plumbing companies. Some didn't call back. Others stood me up. And a few gave me ridiculously high bids. Just before I was about to go with a company I wasn't 100% comfortable using, I called Truel's. From the first call, we had a professional experience. People called and showed up when they said they would. The quote was a fifth of that ridiculously high bid. They didn't insist on charging us to have the camera run again like other companies, and they could get our project done in a reasonable timeframe. The plumbers knew exactly what they were doing and fixed the broken piece of pipe in less than three hours. They were so courteous that they asked if they could park in the driveway and asked if it was okay to turn the water off. I dreaded this home repair and was so worried about getting ripped off. But Truel's made the whole process easy. Thank you!",6/5/2019,0,1,0,0,,,,0
2,Truel's Problem Solvers,"701 NW 97th StOklahoma City, OK 73114",3,5,,,,Victoria W.,0,2,0,No,0,5,"these guys were courteous, clean, friendly,  and efficient.  would recommend them to anyone with plumbing needs.",3/5/2018,First,1,0,0,,,,0
0,Randy Simons Plumbing,"10500 N Kelley AveOklahoma City, OK 73131",1,5,,,,Bill Takagi -.,0,12,1,No,0,5,I manage a number of rentals and Randy has always been veey quick to respond to my needs and been very thourough!Of all the plumbers Imhave used overnthe years he's the only one to explain what my options are for the repairs and he always educates me about what he's doing! I wish all plumbers and contractors worked like Randy!He really takes pride in his work with fair prices too.Thanks Randy for all your good work and the great clean up at tne last water line youmyou installed for me!,5/25/2012,First,0,0,0,,,,0
0,Ever-Ready Plumbing Heating & Air Conditioning,"801 Nw 67th StOklahoma City, OK 73116",3,3.5,,8:00 AM - 5:00 PM,,Carolyn I.,28,10,0,No,0,5,"Wonderful experience. Was very professional, came when they said they would, quick, efficient and polite. Didn't hesitate to go in my ""forest"" backyard.",6/1/2018,0,1,0,0,,,,0
1,Ever-Ready Plumbing Heating & Air Conditioning,"801 Nw 67th StOklahoma City, OK 73116",3,3.5,,8:00 AM - 5:00 PM,,Katie W.,0,6,0,No,0,5,Great experience. Got the job done at a reasonable price. Easy to make an appointment and they are all very nice. Would definitely use them again!,2/27/2019,0,1,0,0,,,,0
2,Ever-Ready Plumbing Heating & Air Conditioning,"801 Nw 67th StOklahoma City, OK 73116",3,3.5,,8:00 AM - 5:00 PM,,Tanya G.,4,19,7,No,0,1,"Just awful company! Clearly nobody matters,but them! Don't expect them to be on top of getting anything fixed for you! Tell me they can come see me until Monday after my air broke on Friday then called me on Monday and tell me they can't come!",9/26/2016,First,0,1,0,,,,0
0,Smart Guy Plumbing,"Oklahoma City, OK 73142",2,5,,8:00 AM - 5:00 PM,,Leah B.,13,210,246,No,0,5,"I had a couple of issues with plumbing in my home ; one being my Kohler shower and the other being a Kohler toilet! I was able to explain to the lady on the phone and email pictures,and Jerry the owner came out to my home. Jerry was very friendly , and polite ;he worked very quickly and efficiently!      I am very thankful for that""Knowing how expensive it can be to have plumbing issues.  "" Smart Guy plumbing""Not only was affordable but honest; in these days that is priceless.   I highly recommend!",10/22/2019,0,0,0,0,,,,0
1,Smart Guy Plumbing,"Oklahoma City, OK 73142",2,5,,8:00 AM - 5:00 PM,,Hannah M.,237,756,2925,Yes,'2021,5,"Jerry with Smart Guy Plumbing was referred to us by our regular sweet plumber, Bob who claims he is going to retire for about the last 10 years. We had a nightmare of an experience with (A-MACS plumbing see other reviews for reference). SO we needed to ask someone about a gas line and our regular plumber didn't do this work but did refer Smart Guy Plumbing. The minute Jerry got here I was just blown away with his kindness and great demeanor he had with his customers. I told him the issue the other plumber claimed we had and he noticed how the other plumber didn't fix our pipe leak like they should have. So first he completed that then assured us that the gas line was no issue. Jerry's knowledge of plumbing is extensive, he has been doing this for 35 years he mentioned and you could just tell he knew what he was doing. He thoroughly explained things to you as the customer and told you what steps to take to take. Jerry was wonderful, I won't ever be hesitant to ever use him again. His rates were fair I felt, $113 an hour which is very normal for a plumber.  There isn't a website but they do have a facebook page, type in Smart guy plumbing and you can find him easily!",4/4/2019,First,2,0,1,,,,0
0,Silvernail Heat Air Plumbing,"Oklahoma City, OK 73156",1,5,,,,Dana D.,0,2,0,No,0,5,"Best service ever! Very professional, friendly staff, great prices, great work!  I highly recommend them for your heat, air and plumbing needs.",7/3/2015,First,0,0,0,,,,0
0,CS Plumbing,"Dale, OK 74851",3,5,,7:00 AM - 5:00 PM,Claimed,Steve D.,6,1,0,No,0,5,"AMAZING!!!!!!  I had a serious problem with water backing up into the house.  I have dealt with three other plumbers, spending hundreds of dollars and still have the problem. One Plumber wanted to bust up the concrete at a price of $3000.Client took one look and said I think it's just a clogged drain and we can clean it out on the outside of the house. He dug down and found the clean out pipe and there was a huge tree limb blocking it almost completely. He yanked it out and the water flowed immediately. This is been an ongoing problem for me for THREE years. Client diagnosed it in 10 minutes and within 30 minutes had the problem resolved.  And by the way all of this was on a Sunday afternoon. If you need a plumber in the Shawnee area or anywhere close this is the guy you want to use. THANK YOU Clint!!!!",5/20/2019,0,1,0,0,,,,0
1,CS Plumbing,"Dale, OK 74851",3,5,,7:00 AM - 5:00 PM,Claimed,Steve L.,0,1,0,No,0,5,1st time using CS plumbing and I have to say they did an amazing job. I had a cast iron main sewage line that rotted out and needed to be fixed. Clint and his crew showed up just before the quoted time and finished the job in half a day which is great cause he originally thought it might take 2 days. They cleaned up there mess before leaving and reassured me that if I have any leaks or problems with the install they will come back and fix it. I highly reccomend CS plumbing and will definitely be using them for all my plumbing needs in the future.,3/21/2019,0,1,0,0,,,,0
2,CS Plumbing,"Dale, OK 74851",3,5,,7:00 AM - 5:00 PM,Claimed,Geordan S.,109,1,0,No,0,5,I absolutely love the service provided by CS Plumbing! Not only was he easy to work with but finished in a timely manner. I will defiantly recommend this company to anyone needing work done.,6/9/2015,First,1,0,0,,,,0
0,Mullin Plumbing,"Oklahoma City, OK 73112",9,3,,,,Bobby H.,22,24,0,No,0,5,"Mario was beyond honest when he stopped by. I was told by a specialist to have my lines jetted. Mario came by, and told me that there was no way to fit the jetter in the back drop, despite him bringing the unit. He didn't charge me, and was able to get my lines fixed at a fraction of the cost I had paid for a previous service provider. Hard to find honest plumbers, but this place has Mario and Brian. Both class acts.",10/2/2020,0,1,1,1,,,,0
